initial_portfolio_value,final_portfolio_value,total_pnl,final_pnl_simple,total_trades,total_hedges,final_inventory,final_cash,final_underlying_shares,final_underlying_price,simulation_steps,price_return,run_id,seed,sharpe_ratio,max_drawdown,pnl_volatility
50000.0,50030.665850548925,30.665850548924936,74.55891681256628,5,5,-9,49247.83701887253,7.491057135165605,110.36117907299325,62,0.10361179072993254,26,1026,3.998277158746446,-0.13225573691306636,7.6697660845851425
50000.0,49990.930321207554,-9.069678792446211,-12.444364112333346,4,4,8,50161.291072785265,-1.7048353220730998,101.90745971073264,62,0.019074597107326285,27,1027,-1.6199347299253801,-10.942733399846475,5.598792732139271
50000.0,50009.54969171435,9.549691714346409,9.549593884144706,9,9,1,50009.55482188879,-6.523701547150873e-05,80.13862390870527,62,-0.19861376091294725,28,1028,2.422705021101163,0.0,3.94174760491721
50000.0,50011.811503911944,11.811503911943873,11.815896840818043,4,4,7,50012.95574056721,-0.011915647157351827,95.65940576614983,62,-0.0434059423385017,29,1029,2.769802605359974,-4.3904375311831245,4.264384721527405
50000.0,50017.354141661475,17.354141661475296,18.743321865591184,6,6,-14,49876.873446486716,1.4758892092244615,96.125017035272,62,-0.03874982964728002,30,1030,2.8269165867083887,-0.06281446741195396,6.138894137545866
50000.0,49964.47187726614,-35.528122733856435,-35.52508828156538,7,7,-12,49964.4689718693,6.107679219446993e-05,97.25214642274251,62,-0.027478535772574864,31,1031,-3.0790170900895206,-42.29956901862897,11.538787117554932
50000.0,50021.582050164885,21.582050164885004,-201.80067630040094,7,7,20,51766.0066918918,-16.92180621091602,116.28825810112384,62,0.16288258101123843,32,1032,2.5879821292293466,-6.343444527927204,8.339335083164482
50000.0,49992.67457262316,-7.325427376839798,-8.175080396813485,3,3,6,50375.05106273763,-3.771209802933885,101.61888708400771,62,0.01618887084007703,33,1033,-2.0091439354040883,-11.0923650536497,3.646044092588356
50000.0,50004.87564656832,4.875646568318189,4.875646568320008,6,6,-14,50004.87564656832,2.1347937798389377e-14,85.19029688947812,62,-0.14809703110521877,34,1034,3.843859166178303,-1.6090128842915874,1.2684248713424442
50000.0,50008.072116365234,8.072116365234251,8.072483172968127,4,4,14,50008.14546143741,-0.0008720101857708782,83.68969265670948,62,-0.1631030734329052,35,1035,2.3693179570202805,-0.12454827805777313,3.406936726797938
50000.0,50001.406697410275,1.4066974102752283,-49.43512817052266,4,4,4,50420.08099727859,-3.989582738559517,117.68552157377567,62,0.17685521573775675,36,1036,0.34421189259816515,-3.834254271845566,4.086719374096161
50000.0,50009.56356400733,9.56356400733057,9.563570407312568,3,3,-1,50009.56317290477,4.313693002799823e-06,92.14901130882843,62,-0.07850988691171568,37,1037,2.297623070781688,-5.61748617336707,4.162372901346648
50000.0,50006.342872027264,6.342872027264093,10.42030628047388,5,5,3,50309.04254043669,-2.88904144528714,103.36377646757396,62,0.033637764675739534,38,1038,2.1930548764317073,0.0,2.8922541316360046
50000.0,50000.69134542837,0.6913454283712781,1.7858648628140656,4,4,-8,49916.315381080596,0.896053180590151,95.38550348755649,62,-0.04614496512443511,39,1039,0.5512283654211212,-0.8584962000240921,1.2541905891274514
50000.0,50001.79937048186,1.7993704818582046,10.60595989180706,4,4,-7,49296.54233826061,6.7372927606348165,105.9867289430236,62,0.059867289430236115,40,1040,0.8918686477460747,-4.77746224841394,2.017528574869812
50000.0,50006.366043551236,6.366043551235634,6.275310060098981,5,5,5,50056.240564602944,-0.4881771842675864,102.35065495288931,62,0.023506549528893084,41,1041,3.0018355858052903,-0.09221874382637907,2.1207169311132814
50000.0,50004.06429414374,4.064294143739971,1.7454476150505656,3,3,1,50098.85486331749,-0.9561634070341307,101.56152702356027,62,0.015615270235602718,42,1042,2.9695939927799597,-1.743401810854266,1.368636303017039
50000.0,49999.34806077558,-0.6519392244226765,-0.7152715576251865,1,1,5,50007.293023505845,-0.08100199170336218,98.86540929508455,62,-0.011345907049154502,43,1043,-3.696676858407246,-0.6790870168551919,0.17635818585008042
50000.0,50003.957558468144,3.9575584681442706,3.944325550118876,9,9,-8,50002.73478876735,0.012661816388893632,95.52632462958954,62,-0.04473675370410457,44,1044,1.530705894419607,0.0,2.5854466769691546
50000.0,49997.96753593408,-2.032464065916429,-3.6560669623287936,6,6,14,50203.04793320154,-2.0891654131479176,98.94094496443402,62,-0.010590550355659811,45,1045,-0.2979475765418406,-3.1951312947276165,6.8215492453619975
50000.0,49988.258324564704,-11.741675435296202,-20.558949043041594,6,6,8,50539.04232531421,-5.2977878212653025,105.62923492537982,62,0.05629234925379811,46,1046,-4.54255289690488,-11.741675435296202,2.584818647526708
50000.0,49983.07719672377,-16.922803276233026,43.53499433409252,4,4,-7,49345.4109220179,6.130450976167861,113.87809396570488,62,0.13878093965704874,47,1047,-1.5548726187264965,-30.429910932500206,10.883723253222817
50000.0,50002.823852490925,2.8238524909247644,-29.96191918502859,9,9,6,50523.39999943647,-5.011435009322878,110.41985331388496,62,0.10419853313884953,48,1048,1.6935574153938366,0.0,1.667408772361035
50000.0,50025.76698171233,25.76698171233147,-222.46217033993275,9,9,15,51600.45393509193,-14.99999515644054,121.52777960392591,62,0.21527779603925912,49,1049,2.630501938460362,0.0,9.79546197461194
50000.0,50008.45745215311,8.457452153110353,8.49439418120372,5,5,-8,50005.53293390997,0.03085604865547098,95.97665288581155,62,-0.04023347114188458,50,1050,2.7223537750820386,-0.8669821466464782,3.106669026826055
50000.0,50011.422707450954,11.422707450954476,11.417987456085946,4,4,-14,49987.91222019765,0.23951137817513146,98.14050354321257,62,-0.01859496456787424,51,1051,2.9840478155604346,0.0,3.8279237321165964
50000.0,50021.058174500744,21.058174500743917,-68.16611848427726,5,5,8,50860.64626041797,-7.997915863019279,116.13180168559708,62,0.1613180168559709,52,1052,2.4084971723078192,0.0,8.743283879617762
50000.0,50006.43773027588,6.4377302758803125,-76.11938008032263,3,3,4,50330.443459514274,-3.22122684123989,126.21366318868293,62,0.26213663188682923,53,1053,2.164723581615051,0.0,2.973927170450681
50000.0,49984.43053629287,-15.569463707128307,-15.56274942487698,3,3,-5,49981.846219838095,0.027948580565761105,92.70706005736722,62,-0.07292939942632781,54,1054,-2.819322253056662,-15.625283674584352,5.522413654646309
50000.0,50003.10414742828,3.104147428282886,24.181748078963665,2,2,-6,49393.656065274365,5.816758628095509,108.39811708175387,62,0.08398117081753864,55,1055,3.904347151306616,0.0,0.7950490332920478
50000.0,49997.2748547581,-2.7251452419004636,-2.9832584116156564,4,4,-5,49985.374391538775,0.12333531282239091,94.39591778856533,62,-0.05604082211434669,56,1056,-1.863339372290675,-4.223643056116998,1.4625061233747974
50000.0,49995.277122519634,-4.722877480366151,-1.2815134655756708,2,2,7,50149.67469554343,-1.5190313464122838,99.37662535110881,62,-0.00623374648891184,57,1057,-1.4945158012003277,-4.722877480366151,3.1601388734551676
50000.0,50019.14301899403,19.143018994029262,112.37813348058535,9,9,-13,48927.969571637586,10.613325045660366,111.59637123591975,62,0.11596371235919745,58,1058,2.894910562240589,0.0,6.61264608437956
50000.0,49989.626851873436,-10.373148126564047,-10.373148126563342,7,7,5,49989.62685187348,-4.456303896857236e-13,96.38030861224289,62,-0.03619691387757118,59,1059,-2.052364696936002,-12.87127976823831,5.0542421344755315
50000.0,50005.729084094164,5.729084094164136,5.954475028900447,5,5,7,50427.90930121645,-4.281486869048927,98.55333885008109,62,-0.014466611499189153,60,1060,1.263388209490762,-12.532752890001575,4.534698084980053
50000.0,50008.73067956154,8.730679561536817,17.45237044602186,4,4,-1,49915.783317731526,0.8924679580574786,113.91899484636502,62,0.1391899484636503,61,1061,2.5933131787636157,0.0,3.36661211342752
50000.0,50004.59277842921,4.592778429207101,4.547508590345053,3,3,-4,49998.31657011765,0.07697665717927826,80.9458178754838,62,-0.19054182124516206,62,1062,2.0030310857672085,0.0,2.2929142047977544
50000.0,50003.68239743151,3.682397431512072,3.680896873713003,6,6,-1,50003.30339504911,0.003893094977929626,96.96702154584605,62,-0.03032978454153945,63,1063,3.15869709033478,0.0,1.1657963160759384
50000.0,50002.52864079166,2.5286407916573808,92.29344718249149,4,4,-4,49582.611965858574,3.999999999998143,127.42037033103854,62,0.27420370331038546,64,1064,1.3055923605322044,0.0,1.9367766449143589
50000.0,49993.95722999909,-6.042770000909513,-5.878911497685255,5,5,9,50014.89298292936,-0.2315454195688008,89.70980495200885,62,-0.10290195047991146,65,1065,-2.3554487510587196,-6.6108594766046735,2.565443208303058
50000.0,50016.88441617929,16.884416179287655,17.719909034809554,5,5,-15,49981.121457555295,0.35963364966868333,101.76592627867662,62,0.017659262786766217,66,1066,3.279602620312581,-1.3981011223295354,5.148311589554222
50000.0,50004.286322106025,4.286322106025182,4.285691319943993,6,6,9,50004.339385647654,-0.0005774740196265056,92.98137385446537,62,-0.07018626145534623,67,1067,2.4565257340793436,-0.08188595960382372,1.744871648019437
50000.0,50002.37388152433,2.373881524326862,4.8019291253353344,3,3,-4,49828.41579335878,1.8812390750838808,93.7606166609595,62,-0.06239383339040505,68,1068,0.94459078553701,-0.202938098438608,2.513132205685539
50000.0,50006.42059899487,6.42059899486776,6.420670475506713,3,3,2,50006.44264899645,-0.0002523470601394351,87.09640181518843,62,-0.1290359818481157,69,1069,2.660765030867097,-0.0037618636852130294,2.41306500964326
50000.0,50004.26691880366,4.266918803659792,-259.5248449285716,5,5,14,51470.58885730937,-13.972252502785242,123.82496679709001,62,0.23824966797090008,70,1070,2.3484102024293727,-0.06799065020459238,1.8169393061083488
50000.0,49999.61702199149,-0.38297800850705244,-0.4336044028345656,1,1,-1,49993.63374549181,0.07684560265239489,77.20220677025668,62,-0.22797793229743324,71,1071,-2.168632810256304,-0.39628927928424673,0.17659882608793948
50000.0,50006.08656595915,6.086565959150903,12.994554168917034,4,4,-14,49453.304034152956,5.7975352235506845,96.53939104024629,62,-0.03460608959753708,72,1072,0.6698503576742537,0.0,9.08645623521602
50000.0,50001.395565208244,1.3955652082440793,1.3955526920789907,3,3,-4,50001.39309330732,3.47221863301328e-05,70.83035425644957,62,-0.2916964574355043,73,1073,1.954815166175302,0.0,0.7139115924573961
50000.0,49999.19556193845,-0.8044380615465343,-0.8044380615465343,4,4,0,49999.19556193845,0.0,93.71756060926721,62,-0.06282439390732786,74,1074,-0.7796797001459201,-1.8318764615687542,1.0317545286814322
50000.0,50008.90738530684,8.907385306840297,6.489022465912626,5,5,2,50188.17912767342,-1.7542569526889564,103.57097626377457,62,0.03570976263774561,75,1075,1.9678901092243914,-8.224650668424147,4.526363166869609
50000.0,49999.6210455346,-0.378954465399147,-0.378954465399147,3,3,0,49999.6210455346,0.0,83.03204032460201,62,-0.16967959675397992,76,1076,-1.3869391293213642,-0.6124660737623344,0.2732307838084943
50000.0,50018.403037586926,18.403037586926075,18.032063213914,5,5,-6,49880.07102392703,1.3866195834182893,99.49451236422497,62,-0.00505487635775026,77,1077,2.951008084932469,0.0,6.236186773221671
50000.0,50027.653896276104,27.653896276104206,26.738657902299693,7,7,-9,49944.714881542095,0.8193051625758283,100.113828286311,62,0.0011382828631101294,78,1078,2.731588818028797,0.0,10.123740474256353
50000.0,50005.85820596044,5.858205960437772,7.551309172364981,6,6,-1,49980.6402349473,0.25375203348342523,106.05264460599328,62,0.06052644605993285,79,1079,2.454211926681753,-0.9848680550203426,2.387000852187378
50000.0,50003.27619409378,3.276194093778031,83.95056050257665,4,4,-5,49479.96666192879,4.986872579467937,121.11476460427795,62,0.21114764604277947,80,1080,2.726820183537729,0.0,1.2014705309711893
50000.0,50004.03068285496,4.030682854958286,23.58922874013649,2,2,-6,49425.76080940275,5.527315189392256,108.15891601128622,62,0.08158916011286221,81,1081,0.6020162761351007,-19.271128602325916,6.695305450601714
50000.0,49997.91539098109,-2.0846090189079405,-2.0846090189079405,5,5,-10,49997.91539098109,7.325521842250549e-54,66.21441461314618,62,-0.3378558538685382,82,1082,-0.7113165976407272,-5.557624910688901,2.9306345807508314
50000.0,50005.70837438983,5.708374389832898,-11.191230516385986,5,5,11,51160.46177240906,-10.999842391162579,106.51543551812748,62,0.06515435518127477,83,1083,3.3079283448708985,-1.1219231479262817,1.7256644626791888
50000.0,50000.811591522055,0.811591522055096,0.8115915220531721,2,2,1,50000.81159152206,-1.1833178704513203e-13,77.74635873426966,62,-0.2225364126573034,84,1084,3.122170729844923,-0.030018936755368486,0.2599446322063904
50000.0,49995.72899406824,-4.271005931761465,-4.5151999188663865,6,6,4,50032.39495250825,-0.36473839069924674,101.19623644869161,62,0.01196236448691601,85,1085,-2.393976017805341,-4.799591893061006,1.784063791782207
50000.0,50006.982597578004,6.982597578004061,-22.725743961141973,6,6,4,50243.09242929,-2.3894612115697855,111.24607169350585,62,0.11246071693505844,86,1086,2.296333832823049,-0.8179799075223855,3.040758916755518
50000.0,49997.97454920957,-2.0254507904319325,-1.8328612526816066,2,2,1,50012.10550615743,-0.14340002653973727,97.19919686520385,62,-0.028008031347961593,87,1087,-1.1238176060669542,-5.002804850781104,1.802294944924774
50000.0,50004.03726372904,4.037263729042024,3.7219865993382513,4,4,-5,49940.78834968949,0.6217410466021595,101.22162153164358,62,0.012216215316435797,88,1088,5.256720518702717,-0.7906352238132968,0.7680194742478649
50000.0,50004.064575757664,4.064575757663988,4.041064434039019,3,3,-9,50000.97615916538,0.03115507230877211,98.37580340956337,62,-0.016241965904366218,89,1089,3.133214245099406,0.0,1.2972543336355964
50000.0,50001.634739152345,1.6347391523449915,2.0706118000382787,6,6,4,50055.53186244443,-0.5371183103928336,99.53347262597532,62,-0.004665273740246834,90,1090,1.0472881902779412,0.0,1.560925796280722
50000.0,50016.37511702343,16.375117023431812,-209.22987347984167,3,3,9,50735.611553695955,-7.234444857057299,130.6031693992513,62,0.30603169399251295,91,1091,1.6004800105266255,0.0,10.23137865873358
50000.0,50005.324177780494,5.32417778049421,5.341131980955794,4,4,2,50018.04807000913,-0.14688882647474572,86.50717915809142,62,-0.13492820841908582,92,1092,2.247405151248198,0.0,2.3690333616692065
50000.0,49999.20523428208,-0.7947657179174712,-0.7947510587749693,2,2,-1,49999.20402599059,1.3248080321853761e-05,92.31153523398149,62,-0.0768846476601851,93,1093,-0.8112447135027983,-2.695072181901196,0.9796867759986084
50000.0,49999.80634105161,-0.19365894838847453,-0.17194006853351418,1,1,4,50003.2340142958,-0.034896894318823854,97.60050087020372,62,-0.023994991297962787,94,1094,-5.411430363294751,-0.19365894838847453,0.03578701662725735
50000.0,50001.511054008486,1.5110540084860986,1.5110540084860986,7,7,8,50001.511054008486,0.0,79.66116909093869,62,-0.20338830909061312,95,1095,2.8424201985129662,0.0,0.5316082433120262
50000.0,50000.95089812016,0.9508981201579445,2.35784220038812,3,3,-3,49885.56211548055,1.2808626333622959,91.18520884105108,62,-0.0881479115894892,96,1096,0.3814863302092965,0.0,2.4926138759316725
50000.0,50004.40541001874,4.405410018742259,-17.258221867783277,7,7,5,50510.592733119345,-4.8332790582140435,109.21176878667048,62,0.09211768786670471,97,1097,2.3084245072510905,-1.4221201221444062,1.9084054968677722
50000.0,50004.37129956175,4.371299561753403,17.704386209843108,7,7,-2,49794.69911050473,1.997453806043745,111.6447724750196,62,0.11644772475019582,98,1098,2.370078375305173,0.0,1.8443692020060525
50000.0,50000.47553415858,0.47553415857692016,0.4755340371890201,8,8,-10,50000.47552333235,1.193400331889194e-07,89.70030061251877,62,-0.10299699387481231,99,1099,0.15435532129837043,-2.494057949836133,3.0807759303465003
50000.0,49989.96258730406,-10.037412695943203,-12.297251829848562,4,4,9,50201.28196897889,-2.0552684210935963,103.91792070404739,62,0.03917920704047395,100,1100,-2.6791064243775646,-10.037412695943203,3.746552434278601
50000.0,50001.492673098015,1.492673098015075,1.492673098015075,2,2,0,50001.492673098015,0.0,103.65079661960277,62,0.0365079661960277,101,1101,2.130140575675434,0.0,0.7007392446584292
50000.0,50008.32114890451,8.321148904513393,18.036517506649687,4,4,-7,49790.83141821978,2.323796796112311,97.77322168056278,62,-0.02226778319437217,102,1102,2.1292187872346537,-6.173103082066518,3.908076029763281
50000.0,50012.176825253024,12.176825253023708,10.406516699749403,7,7,-3,49758.63339036313,2.4309525485466925,103.56974120582358,62,0.035697412058235845,103,1103,3.92491693847211,0.0,3.1024415150461495
50000.0,50009.171525100755,9.171525100755389,7.230102039876414,8,8,-4,49903.23889447048,1.0867575903611633,95.68942374245304,62,-0.04310576257546961,104,1104,2.3800386370730418,-1.8597621898516081,3.8535194168252995
50000.0,50001.73532628894,1.7353262889373582,1.7353262889373582,4,4,0,50001.73532628894,0.0,80.66956595369679,62,-0.19330434046303213,105,1105,2.2734683268367983,-0.7468798355112085,0.7632946843608828
50000.0,50005.56857879483,5.56857879483141,-38.43751825042034,7,7,4,50425.0801208618,-3.996456826734888,115.98214598777852,62,0.15982145987778518,106,1106,2.5679234023184874,-0.7786316348283435,2.168514368381758
50000.0,50001.87730065729,1.8773006572882878,-56.08032591575852,9,9,5,50526.7718231443,-4.999988446508098,116.57069917173739,62,0.1657069917173739,107,1107,1.2884657529893135,-1.0829159662025631,1.4570046995295327
50000.0,49995.777167393804,-4.22283260619588,-28.192950861600536,5,5,4,50365.828418308534,-3.5415365442930202,111.25718010875175,62,0.11257180108751763,108,1108,-2.469049785660947,-4.22283260619588,1.7103067871373268
50000.0,50001.65816018975,1.6581601897487417,-24.681257229097525,3,3,2,50207.10219517625,-1.9620253667979484,118.13478883997483,62,0.18134788839974836,109,1109,1.910644192179816,0.0,0.8678539921433407
50000.0,50020.528835575926,20.52883557592577,20.491511149969362,10,10,-2,50017.92735388349,0.026827786397302655,95.5784136829721,62,-0.044215863170279035,110,1110,2.7464280685741143,-2.4060052876448026,7.474739939788007
50000.0,50005.44058654499,5.440586544988037,5.441100768103922,4,4,5,50009.08330557564,-0.03729388037324144,97.66226445416699,62,-0.023377355458330085,111,1111,1.871981359111505,-5.314432415128977,2.9063251717262246
50000.0,49987.44997004722,-12.55002995277755,66.1047895821398,2,2,-8,49406.597223287274,5.798664307480437,113.7343931850104,62,0.13734393185010396,112,1112,-6.481649390349082,-12.55002995277755,1.9362401754504102
50000.0,50008.10255111934,8.102551119336567,8.126986706274872,8,8,5,50010.64904110038,-0.026553411497387103,94.98042819683005,62,-0.05019571803169953,113,1113,3.1195214000594857,0.0,2.5973699424476013
50000.0,49999.743801429744,-0.25619857025594683,-0.2727283286647775,2,2,-3,49996.73910293324,0.035146822082091966,85.01959952774169,62,-0.14980400472258315,114,1114,-0.37907917839880045,-0.5447636620156118,0.6758444801376554
50000.0,50006.421130815026,6.4211308150261175,-117.24581420161962,7,7,10,51056.115496382336,-9.999173461775602,117.34583013980395,62,0.17345830139803953,115,1115,2.3394681189274147,0.0,2.74469686638433
50000.0,49996.54140844936,-3.4585915506395395,-4.183994848669016,4,4,11,50139.24326040602,-1.4105277625028982,101.68339756758066,62,0.016833975675806467,116,1116,-4.413767556964087,-3.4585915506395395,0.7835916835227398
50000.0,49926.591471242624,-73.40852875737619,30.466401778120783,2,2,-6,49904.38342970257,1.0240293550533586,123.12437280568312,62,0.23124372805683113,117,1117,-3.318520584229358,-73.40852875737619,22.120859851295286
50000.0,50001.45173636317,1.4517363631675835,1.4505727793549168,5,5,4,50001.50811993509,-0.0005766671004299173,99.79268054647325,62,-0.002073194535267553,118,1118,0.803195478637259,0.0,1.8074508656730375
50000.0,50004.521116673815,4.521116673815413,4.521116673815413,3,3,0,50004.521116673815,0.0,99.36675199787494,62,-0.0063324800212505306,119,1119,2.3005094620886943,0.0,1.9652675845595393
50000.0,50013.233412197646,13.23341219764552,16.58817007372167,3,3,-11,49836.403257828984,1.806423126395527,99.74679221709917,62,-0.002532077829008328,120,1120,2.6946378091243637,0.0,4.911017040151227
50000.0,50001.76687784216,1.7668778421575553,1.7668778421575553,4,4,0,50001.76687784216,0.0,86.96320191388227,62,-0.1303679808611773,121,1121,2.5396902848361527,-0.20550087903393432,0.6957060286867006
50000.0,50003.042588892175,3.0425888921745354,3.5044022595921405,4,4,9,50050.237460082906,-0.5072833017566826,92.12417925344892,62,-0.07875820746551088,122,1122,2.917083135291992,0.0,1.0430244017951105
50000.0,50011.61206700539,11.612067005393328,-266.6190610146541,7,7,20,52101.64504838628,-19.9172107304098,118.90541007255818,62,0.18905410072558193,123,1123,2.2583832915820774,0.0,5.141760944068385
50000.0,50015.126693269005,15.126693269005045,35.740431018456206,5,5,-7,49421.837794494306,5.688477041123713,107.92038573524395,62,0.07920385735243962,124,1124,3.832990023857127,-1.079406809345528,3.946447336114665
50000.0,50003.59890079437,3.5989007943717297,3.6035169757895047,5,5,1,50004.356762014715,-0.008901001969781719,84.62474690858049,62,-0.15375253091419505,125,1125,3.3138296434377033,0.0,1.086024684913585
50000.0,49999.06651468687,-0.9334853131294949,-0.9309532659428444,5,5,7,49999.45628143807,-0.004045594344338305,95.71763035373964,62,-0.042823696462603644,126,1126,-0.24465799221541937,-3.104341697675409,3.815470341584299
50000.0,49998.32199674184,-1.6780032581591513,-2.3792693632314723,6,6,-5,49875.039902310906,1.3094345744802693,93.61355711454054,62,-0.06386442885459465,127,1127,-1.3115105196362284,-2.307729841020773,1.2794432320867517
50000.0,49999.10556681789,-0.8944331821112428,6.905701513181171,8,8,-2,49960.96550091701,0.4275999848692712,107.43732979835612,62,0.07437329798356118,128,1128,-0.7956527960569743,-0.8944331821112428,1.1241501149041335
50000.0,50000.13479617738,0.13479617737903027,0.10160792311344924,2,2,1,50003.24812848787,-0.032271555958967746,97.50135905297007,62,-0.024986409470299287,129,1129,0.8522229759383052,0.0,0.15817008128725754
50000.0,50005.632695043816,5.632695043816057,5.633607508371591,7,7,-6,50005.568246435585,0.0006566971365584706,99.53001033185808,62,-0.0046998966814192356,130,1130,2.6259866596490697,-0.0833142466362915,2.1449823528687673
50000.0,50000.6511351485,0.6511351485023624,0.6503788715868358,1,1,-3,50000.58361147198,0.0008295249695836999,80.48871589927762,62,-0.19511284100722381,131,1131,2.000158435014764,0.0,0.3255417856423739
50000.0,49999.47783839616,-0.5221616038397769,-0.508396223931129,7,7,8,50236.86494270479,-2.4583476660490984,96.5580833854211,62,-0.03441916614578899,132,1132,-0.16579816512504902,-6.563409255730221,3.1493810769615567
